Chr,Gene_Name,10_S254,11_S255,12_S256,1_S245,2_S246,3_S247,4_S248,5_S249,6_S250,7_S251,8_S252,9_S253
chr19,Fth1,7.0,14.0,11.0,13.0,14.0,11.0,14.0,10.0,14.0,14.0,14.0,13.0
chr19,Fxn,2.0,1.0,1.0,1.0,7.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0
chr19,Gal3st3,16.0,17.0,18.0,18.0,25.0,16.0,22.0,15.0,23.0,20.0,16.0,22.0
chr19,Ganab,11.0,15.0,14.0,16.0,21.0,15.0,11.0,17.0,17.0,11.0,12.0,17.0
chr19,Gbf1,22.0,22.0,25.0,25.0,47.0,19.0,18.0,18.0,41.0,17.0,22.0,29.0
chr19,Gcnt1,7.0,,8.0,11.0,24.0,18.0,17.0,16.0,33.0,6.0,6.0,9.0
chr19,Gda,61.0,61.0,73.0,54.0,177.0,86.0,67.0,55.0,97.0,50.0,61.0,95.0
chr19,Gfra1,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0
chr19,Gldc,23.0,22.0,22.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0
chr19,Glis3,17.0,28.0,22.0,36.0,29.0,16.0,18.0,26.0,32.0,24.0,16.0,25.0
chr19,Gm10353,5.0,12.0,11.0,11.0,21.0,10.0,15.0,14.0,21.0,14.0,12.0,10.0
chr19,Gm10814,2.0,4.0,4.0,5.0,5.0,,5.0,2.0,1.0,10.0,2.0,1.0
chr19,Gm14966,,3.0,6.0,6.0,15.0,3.0,8.0,1.0,4.0,4.0,4.0,12.0
chr19,Gm21992,105.0,130.0,133.0,129.0,153.0,125.0,128.0,138.0,146.0,132.0,133.0,144.0
chr19,Gm2518,,,,,,,,,,1.0,,
chr19,Gm26644,8.0,12.0,12.0,11.0,15.0,14.0,12.0,11.0,13.0,7.0,11.0,10.0
chr19,Gm27151,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,17.0,1.0,2.0,7.0
chr19,Gm29998,4.0,1.0,3.0,5.0,22.0,5.0,14.0,6.0,18.0,9.0,9.0,5.0
chr19,Gm42067,,4.0,,1.0,6.0,,4.0,,,4.0,,
chr19,Gm44505,32.0,37.0,45.0,61.0,69.0,48.0,48.0,41.0,51.0,47.0,45.0,67.0
chr19,Gm45928,3.0,4.0,4.0,6.0,10.0,5.0,4.0,5.0,6.0,4.0,3.0,4.0
chr19,Gm960,8.0,1.0,19.0,3.0,19.0,1.0,18.0,4.0,9.0,4.0,1.0,4.0
chr19,Gna14,5.0,8.0,7.0,11.0,15.0,27.0,13.0,15.0,21.0,14.0,10.0,16.0
chr19,Gnaq,140.0,169.0,153.0,91.0,508.0,56.0,107.0,190.0,293.0,72.0,156.0,236.0
chr19,Gng3,8.0,8.0,11.0,10.0,11.0,12.0,10.0,8.0,10.0,10.0,11.0,12.0
chr19,Golga7b,28.0,28.0,28.0,28.0,32.0,28.0,28.0,29.0,29.0,31.0,30.0,33.0
chr19,Got1,42.0,21.0,33.0,36.0,125.0,28.0,27.0,15.0,44.0,21.0,37.0,59.0
chr19,Gpam,39.0,59.0,57.0,49.0,132.0,49.0,51.0,61.0,76.0,46.0,56.0,85.0
chr19,Gpr137,6.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0
chr19,Grk2,15.0,16.0,12.0,30.0,57.0,14.0,22.0,12.0,15.0,15.0,23.0,24.0
chr19,Grk5,7.0,6.0,6.0,6.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
chr19,Gsto1,3.0,4.0,3.0,4.0,7.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0
chr19,Gstp1,1.0,4.0,7.0,15.0,14.0,1.0,1.0,5.0,8.0,1.0,7.0,9.0
chr19,Gstp2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr19,Gucy2g,2.0,2.0,4.0,3.0,13.0,2.0,2.0,3.0,5.0,5.0,3.0,5.0
chr19,Hectd2,49.0,106.0,121.0,116.0,162.0,75.0,110.0,140.0,145.0,141.0,150.0,135.0
chr19,Hells,1.0,,3.0,5.0,6.0,3.0,6.0,4.0,5.0,3.0,4.0,6.0
chr19,Hhex,1.0,,3.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0
chr19,Hif1an,53.0,60.0,58.0,61.0,66.0,57.0,60.0,55.0,60.0,51.0,57.0,63.0
chr19,Hnrnpul2,23.0,39.0,33.0,45.0,50.0,31.0,29.0,22.0,31.0,29.0,36.0,39.0
chr19,Hps1,18.0,16.0,19.0,21.0,45.0,22.0,25.0,18.0,26.0,10.0,22.0,20.0
chr19,Hps6,9.0,8.0,8.0,11.0,10.0,9.0,8.0,8.0,11.0,9.0,8.0,8.0
chr19,Hspa12a,77.0,108.0,126.0,122.0,271.0,117.0,96.0,84.0,162.0,63.0,114.0,185.0
chr19,Htr7,9.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0
chr19,Ide,18.0,15.0,15.0,20.0,47.0,14.0,15.0,15.0,20.0,15.0,16.0,19.0
chr19,Ifit2,27.0,26.0,29.0,32.0,32.0,29.0,31.0,27.0,34.0,27.0,29.0,31.0
chr19,Ighmbp2,11.0,9.0,9.0,10.0,12.0,11.0,12.0,11.0,14.0,11.0,12.0,11.0
chr19,Il33,18.0,18.0,18.0,18.0,21.0,18.0,20.0,18.0,18.0,18.0,23.0,18.0
chr19,Ina,25.0,19.0,26.0,32.0,37.0,21.0,24.0,21.0,23.0,20.0,24.0,22.0
chr19,Incenp,8.0,7.0,8.0,12.0,13.0,8.0,10.0,11.0,12.0,9.0,10.0,10.0
chr19,Ints5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0
chr19,Jak2,24.0,29.0,46.0,38.0,140.0,26.0,37.0,32.0,54.0,37.0,55.0,53.0
chr19,Kank1,26.0,27.0,27.0,28.0,38.0,28.0,26.0,30.0,28.0,25.0,26.0,28.0
chr19,Kat5,7.0,13.0,22.0,28.0,39.0,11.0,20.0,16.0,27.0,5.0,15.0,29.0
chr19,Kazald1,,,,1.0,,,,,,1.0,,
chr19,Kcnip2,62.0,78.0,104.0,77.0,113.0,41.0,73.0,66.0,90.0,68.0,88.0,81.0
chr19,Kcnk4,5.0,2.0,5.0,4.0,8.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0
chr19,Kdm2a,23.0,29.0,28.0,31.0,65.0,29.0,30.0,26.0,36.0,30.0,36.0,46.0
chr19,Klc2,11.0,19.0,15.0,15.0,26.0,14.0,11.0,12.0,12.0,9.0,13.0,16.0
chr19,Klf9,47.0,70.0,65.0,81.0,111.0,37.0,59.0,42.0,86.0,88.0,88.0,110.0
chr19,Kmt5b,37.0,38.0,67.0,71.0,126.0,48.0,55.0,67.0,98.0,59.0,77.0,85.0
chr19,LOC114841036,3.0,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,2.0,3.0,3.0
chr19,Lbhd1,,1.0,2.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0
chr19,Lcor,136.0,127.0,142.0,143.0,175.0,134.0,139.0,146.0,164.0,132.0,145.0,149.0
chr19,Ldb1,23.0,26.0,28.0,28.0,56.0,26.0,27.0,25.0,24.0,16.0,26.0,36.0
chr19,Lgi1,78.0,137.0,174.0,155.0,203.0,66.0,101.0,116.0,164.0,152.0,112.0,122.0
chr19,Lipa,28.0,27.0,25.0,31.0,42.0,28.0,30.0,33.0,37.0,30.0,33.0,34.0
chr19,Lipo3,11.0,7.0,10.0,11.0,12.0,10.0,10.0,10.0,11.0,9.0,10.0,10.0
chr19,Lpxn,,3.0,,3.0,5.0,3.0,1.0,2.0,4.0,1.0,1.0,
chr19,Lrfn4,4.0,4.0,6.0,6.0,9.0,5.0,7.0,5.0,7.0,6.0,7.0,8.0
chr19,Lrp5,9.0,9.0,7.0,9.0,10.0,8.0,7.0,9.0,9.0,10.0,9.0,9.0
chr19,Lrrc10b,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
chr19,Ltbp3,19.0,17.0,20.0,22.0,41.0,17.0,17.0,20.0,23.0,17.0,19.0,24.0
chr19,Lzts2,13.0,12.0,15.0,17.0,17.0,11.0,11.0,10.0,10.0,9.0,16.0,14.0
chr19,Macrod1,5.0,5.0,4.0,5.0,8.0,6.0,5.0,4.0,8.0,4.0,4.0,7.0
chr19,Malat1,31.0,36.0,36.0,36.0,36.0,36.0,36.0,34.0,36.0,34.0,36.0,36.0
chr19,Mamdc2,20.0,13.0,12.0,25.0,26.0,29.0,24.0,29.0,29.0,4.0,4.0,23.0
chr19,Map3k11,11.0,8.0,8.0,17.0,32.0,13.0,8.0,11.0,16.0,5.0,10.0,14.0
chr19,Map4k2,26.0,30.0,25.0,28.0,45.0,22.0,23.0,22.0,23.0,21.0,28.0,30.0
chr19,Marchf5,9.0,22.0,23.0,25.0,58.0,9.0,24.0,22.0,29.0,15.0,29.0,35.0
chr19,Mark2,44.0,44.0,35.0,51.0,115.0,25.0,32.0,40.0,58.0,34.0,44.0,46.0
chr19,Marveld1,32.0,32.0,35.0,32.0,37.0,33.0,36.0,32.0,32.0,32.0,35.0,33.0
chr19,Men1,11.0,8.0,13.0,10.0,20.0,8.0,13.0,7.0,11.0,7.0,10.0,15.0
chr19,Mfsd13a,20.0,22.0,24.0,31.0,60.0,24.0,29.0,22.0,26.0,16.0,23.0,27.0
chr19,Minpp1,30.0,30.0,38.0,32.0,74.0,36.0,34.0,30.0,54.0,27.0,28.0,38.0
chr19,Mir5046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr19,Mir8091,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
chr19,Mirt1,8.0,,21.0,1.0,30.0,12.0,17.0,1.0,5.0,1.0,3.0,1.0
chr19,Mms19,14.0,25.0,22.0,20.0,32.0,19.0,18.0,19.0,21.0,18.0,21.0,22.0
chr19,Morf4l1b,2.0,2.0,3.0,3.0,4.0,6.0,3.0,3.0,7.0,3.0,3.0,3.0
chr19,Morn4,9.0,9.0,9.0,9.0,15.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0
chr19,Mpeg1,28.0,40.0,37.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,40.0,42.0
chr19,Mrpl11,8.0,14.0,13.0,15.0,20.0,12.0,15.0,14.0,15.0,15.0,15.0,20.0
chr19,Mrpl16,6.0,6.0,7.0,7.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
chr19,Mrpl21,6.0,2.0,5.0,6.0,26.0,6.0,5.0,4.0,7.0,2.0,2.0,7.0
chr19,Mrpl43,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
chr19,Mrpl49,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0
chr19,Ms4a6c,,,,3.0,1.0,3.0,,,4.0,5.0,,6.0
chr19,Mta2,8.0,7.0,7.0,9.0,18.0,7.0,9.0,7.0,8.0,6.0,8.0,9.0
chr19,Mus81,5.0,9.0,6.0,5.0,14.0,6.0,6.0,5.0,7.0,5.0,8.0,11.0
chr19,Mxi1,29.0,16.0,22.0,17.0,43.0,18.0,17.0,18.0,20.0,17.0,22.0,22.0
chr19,Myof,18.0,21.0,23.0,28.0,25.0,18.0,16.0,23.0,26.0,6.0,20.0,26.0
chr19,Myrf,28.0,36.0,26.0,44.0,56.0,24.0,24.0,30.0,30.0,24.0,38.0,32.0
chr19,Naa40,16.0,25.0,22.0,31.0,39.0,18.0,20.0,19.0,29.0,22.0,21.0,38.0
chr19,Nanos1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
chr19,Ndufb8,11.0,8.0,9.0,11.0,37.0,11.0,18.0,5.0,27.0,12.0,14.0,18.0
chr19,Ndufs8,7.0,7.0,6.0,6.0,12.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0
chr19,Ndufv1,20.0,23.0,20.0,23.0,25.0,21.0,24.0,24.0,18.0,18.0,23.0,27.0
chr19,Neat1,64.0,67.0,85.0,60.0,97.0,49.0,83.0,58.0,77.0,66.0,38.0,74.0
chr19,Neurl1a,35.0,38.0,35.0,33.0,119.0,39.0,31.0,33.0,40.0,32.0,44.0,49.0
chr19,Nfkb2,,1.0,2.0,7.0,10.0,7.0,,5.0,11.0,5.0,1.0,1.0
chr19,Nhlrc2,33.0,31.0,33.0,35.0,51.0,36.0,36.0,41.0,47.0,29.0,31.0,30.0
chr19,Nmrk1,6.0,20.0,18.0,14.0,36.0,12.0,16.0,17.0,33.0,7.0,16.0,13.0
chr19,Noc3l,16.0,18.0,24.0,20.0,32.0,20.0,24.0,19.0,22.0,21.0,23.0,27.0
chr19,Nolc1,17.0,17.0,17.0,17.0,22.0,17.0,17.0,17.0,17.0,17.0,18.0,17.0
chr19,Npas4,6.0,4.0,4.0,9.0,9.0,11.0,7.0,4.0,10.0,8.0,5.0,9.0
chr19,Npm3,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
chr19,Nrxn2,101.0,104.0,129.0,90.0,295.0,86.0,96.0,80.0,106.0,55.0,104.0,124.0
chr19,Nt5c2,80.0,70.0,79.0,61.0,200.0,52.0,67.0,73.0,122.0,58.0,62.0,93.0
chr19,Nudt22,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
chr19,Nudt8,8.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0
chr19,Nxf1,6.0,5.0,6.0,6.0,19.0,7.0,5.0,6.0,7.0,7.0,8.0,9.0
chr19,Oga,70.0,78.0,78.0,88.0,110.0,69.0,76.0,72.0,90.0,62.0,78.0,89.0
chr19,Opalin,20.0,17.0,33.0,119.0,56.0,21.0,24.0,57.0,67.0,33.0,56.0,53.0
chr19,Osbp,18.0,33.0,50.0,63.0,97.0,37.0,36.0,44.0,76.0,26.0,44.0,59.0
chr19,Ostf1,10.0,15.0,13.0,14.0,19.0,13.0,19.0,19.0,21.0,13.0,16.0,13.0
chr19,Otub1,6.0,16.0,19.0,20.0,33.0,16.0,15.0,15.0,18.0,11.0,14.0,27.0
chr19,Pacs1,17.0,25.0,20.0,18.0,69.0,19.0,17.0,17.0,18.0,17.0,24.0,25.0
chr19,Pank1,29.0,28.0,35.0,32.0,85.0,34.0,36.0,31.0,63.0,34.0,31.0,47.0
chr19,Papss2,13.0,15.0,15.0,17.0,18.0,18.0,16.0,16.0,17.0,16.0,16.0,17.0
chr19,Patl1,12.0,13.0,13.0,16.0,21.0,13.0,16.0,12.0,14.0,13.0,12.0,14.0
chr19,Pcgf5,37.0,39.0,48.0,41.0,58.0,43.0,41.0,41.0,41.0,42.0,47.0,43.0
chr19,Pcgf6,28.0,39.0,41.0,42.0,41.0,38.0,39.0,39.0,40.0,38.0,38.0,39.0
chr19,Pcnx3,33.0,36.0,33.0,37.0,66.0,29.0,35.0,28.0,38.0,27.0,28.0,30.0
chr19,Pcsk5,27.0,23.0,29.0,34.0,37.0,20.0,37.0,24.0,26.0,32.0,27.0,29.0
chr19,Pcx,10.0,7.0,7.0,8.0,17.0,9.0,7.0,9.0,7.0,11.0,14.0,11.0
chr19,Pdcd11,26.0,31.0,35.0,39.0,48.0,33.0,33.0,35.0,36.0,33.0,36.0,40.0
chr19,Pdcd4,20.0,35.0,37.0,35.0,57.0,35.0,30.0,34.0,40.0,25.0,32.0,47.0
chr19,Pdlim1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
chr19,Pdzd7,2.0,2.0,1.0,,11.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0
chr19,Pdzd8,16.0,12.0,15.0,20.0,41.0,13.0,15.0,16.0,28.0,17.0,15.0,23.0
chr19,Peli3,21.0,20.0,22.0,23.0,34.0,21.0,21.0,21.0,22.0,21.0,23.0,26.0
chr19,Pgam1,13.0,18.0,17.0,16.0,27.0,15.0,16.0,13.0,19.0,10.0,22.0,21.0
chr19,Pgm5,13.0,19.0,35.0,40.0,32.0,20.0,28.0,37.0,58.0,35.0,38.0,59.0
chr19,Pi4k2a,35.0,34.0,38.0,47.0,82.0,42.0,44.0,41.0,43.0,38.0,54.0,47.0
chr19,Pik3ap1,9.0,1.0,6.0,12.0,32.0,13.0,19.0,15.0,25.0,10.0,14.0,18.0
chr19,Pip5k1b,39.0,38.0,59.0,35.0,76.0,24.0,22.0,29.0,88.0,13.0,16.0,66.0
chr19,Pitpnm1,20.0,32.0,29.0,29.0,63.0,26.0,32.0,21.0,25.0,15.0,30.0,40.0
chr19,Plaat3,15.0,18.0,18.0,23.0,20.0,18.0,18.0,18.0,19.0,18.0,18.0,19.0
chr19,Plcb3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
chr19,Plce1,51.0,54.0,64.0,66.0,66.0,59.0,64.0,56.0,64.0,42.0,54.0,66.0
chr19,Plgrkt,4.0,7.0,5.0,12.0,42.0,7.0,7.0,3.0,16.0,2.0,12.0,18.0
chr19,Plpp6,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
chr19,Pola2,6.0,13.0,13.0,18.0,20.0,8.0,20.0,15.0,15.0,15.0,17.0,15.0
chr19,Pold4,3.0,4.0,4.0,6.0,10.0,5.0,4.0,5.0,6.0,4.0,3.0,4.0
chr19,Poll,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0
chr19,Polr2g,3.0,8.0,8.0,5.0,14.0,4.0,4.0,5.0,5.0,4.0,5.0,8.0
chr19,Ppp1ca,10.0,12.0,11.0,13.0,15.0,13.0,13.0,13.0,10.0,8.0,7.0,14.0
chr19,Ppp1r3c,21.0,21.0,21.0,21.0,21.0,22.0,22.0,21.0,21.0,21.0,21.0,21.0
chr19,Ppp2r5b,18.0,19.0,23.0,21.0,30.0,21.0,21.0,14.0,21.0,11.0,24.0,23.0
chr19,Ppp6r3,56.0,72.0,80.0,78.0,193.0,41.0,39.0,53.0,104.0,43.0,67.0,99.0
chr19,Pprc1,25.0,26.0,25.0,29.0,45.0,27.0,25.0,25.0,28.0,25.0,26.0,28.0
chr19,Prdx3,11.0,4.0,7.0,6.0,14.0,6.0,4.0,5.0,5.0,5.0,5.0,11.0
chr19,Prdx5,9.0,8.0,10.0,11.0,12.0,11.0,11.0,9.0,11.0,11.0,10.0,10.0
chr19,Prkg1,49.0,76.0,74.0,41.0,572.0,30.0,30.0,51.0,167.0,33.0,54.0,70.0
chr19,Prpf19,12.0,23.0,45.0,34.0,75.0,28.0,30.0,19.0,37.0,14.0,26.0,51.0
chr19,Prune2,11.0,15.0,28.0,23.0,39.0,11.0,11.0,17.0,16.0,17.0,10.0,43.0
chr19,Psat1,61.0,69.0,76.0,79.0,94.0,42.0,73.0,73.0,76.0,61.0,67.0,88.0
chr19,Psd,15.0,25.0,30.0,28.0,49.0,24.0,27.0,23.0,24.0,17.0,35.0,36.0
chr19,Ptar1,10.0,5.0,7.0,7.0,16.0,5.0,7.0,5.0,25.0,7.0,19.0,6.0
chr19,Pten,49.0,75.0,98.0,88.0,155.0,50.0,77.0,86.0,101.0,60.0,88.0,115.0
chr19,Pum3,20.0,22.0,20.0,20.0,48.0,22.0,19.0,21.0,24.0,19.0,20.0,23.0
chr19,Pygm,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0
chr19,Pyroxd2,45.0,25.0,50.0,36.0,67.0,38.0,49.0,36.0,37.0,42.0,29.0,39.0
chr19,R3hcc1l,29.0,23.0,25.0,33.0,36.0,29.0,25.0,25.0,32.0,25.0,28.0,25.0
chr19,Rab11fip2,18.0,26.0,30.0,29.0,57.0,19.0,19.0,23.0,42.0,17.0,30.0,31.0
chr19,Rab1b,11.0,18.0,19.0,28.0,37.0,13.0,23.0,19.0,24.0,10.0,24.0,21.0
chr19,Rab3il1,10.0,15.0,17.0,18.0,24.0,17.0,15.0,17.0,23.0,20.0,19.0,21.0
chr19,Rad9a,8.0,6.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0
chr19,Ranbp6,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
chr19,Rasgrp2,1.0,1.0,3.0,2.0,9.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
chr19,Rbm14,12.0,15.0,17.0,16.0,21.0,14.0,15.0,14.0,15.0,17.0,15.0,18.0
chr19,Rbm20,42.0,11.0,41.0,32.0,57.0,36.0,43.0,13.0,33.0,16.0,21.0,38.0
chr19,Rbm4,20.0,24.0,25.0,22.0,26.0,21.0,22.0,24.0,23.0,24.0,22.0,24.0
chr19,Rbm4b,6.0,8.0,14.0,11.0,25.0,13.0,10.0,13.0,14.0,10.0,17.0,14.0
chr19,Rbp4,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
chr19,Rce1,1.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
chr19,Rcl1,9.0,9.0,10.0,11.0,16.0,10.0,10.0,9.0,11.0,10.0,10.0,11.0
chr19,Rcor2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,4.0
chr19,Rela,12.0,14.0,14.0,20.0,45.0,12.0,17.0,12.0,12.0,12.0,13.0,21.0
chr19,Rfk,14.0,14.0,14.0,20.0,19.0,14.0,15.0,14.0,15.0,15.0,14.0,19.0
chr19,Rfx3,103.0,186.0,231.0,191.0,362.0,53.0,98.0,239.0,264.0,160.0,159.0,197.0
chr19,Ric1,59.0,73.0,72.0,75.0,110.0,71.0,78.0,78.0,87.0,77.0,97.0,93.0
chr19,Rin1,24.0,26.0,28.0,26.0,30.0,26.0,25.0,23.0,26.0,25.0,26.0,28.0
chr19,Rln1,1.0,1.0,2.0,4.0,4.0,1.0,1.0,,5.0,2.0,,4.0
chr19,Rnaseh2c,3.0,4.0,3.0,4.0,6.0,3.0,6.0,3.0,3.0,4.0,3.0,4.0
chr19,Rnls,,,,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0
chr19,Rorb,41.0,36.0,39.0,38.0,50.0,39.0,38.0,39.0,38.0,38.0,42.0,42.0
chr19,Rpp30,6.0,6.0,6.0,9.0,11.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0
chr19,Rps6ka4,17.0,16.0,17.0,16.0,32.0,19.0,16.0,16.0,20.0,16.0,16.0,20.0
chr19,Rps6kb2,12.0,21.0,21.0,20.0,23.0,14.0,23.0,14.0,12.0,3.0,15.0,23.0
chr19,Rrp12,32.0,32.0,32.0,32.0,45.0,33.0,34.0,32.0,33.0,32.0,34.0,32.0
chr19,Rtn3,153.0,152.0,191.0,165.0,246.0,113.0,133.0,163.0,236.0,178.0,186.0,202.0
chr19,Sac3d1,12.0,10.0,9.0,12.0,12.0,9.0,11.0,11.0,12.0,12.0,11.0,12.0
chr19,Sart1,15.0,15.0,20.0,20.0,36.0,12.0,18.0,17.0,19.0,10.0,16.0,28.0
chr19,Scd1,12.0,13.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
chr19,Scd2,91.0,100.0,101.0,118.0,126.0,92.0,111.0,91.0,113.0,93.0,96.0,109.0
chr19,Scd3,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0
chr19,Scyl1,10.0,11.0,11.0,9.0,23.0,8.0,11.0,10.0,11.0,8.0,10.0,12.0
chr19,Sdhaf2,27.0,33.0,30.0,29.0,41.0,25.0,31.0,28.0,36.0,26.0,34.0,35.0
chr19,Sema4g,14.0,14.0,22.0,14.0,35.0,14.0,15.0,14.0,14.0,14.0,15.0,15.0
chr19,Sf1,32.0,32.0,35.0,37.0,51.0,32.0,34.0,35.0,33.0,34.0,41.0,45.0
chr19,Sf3b2,10.0,20.0,18.0,21.0,35.0,17.0,15.0,13.0,14.0,16.0,20.0,19.0
chr19,Sfr1,11.0,11.0,11.0,11.0,15.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0
chr19,Sfxn2,22.0,13.0,16.0,28.0,37.0,10.0,26.0,19.0,30.0,10.0,15.0,22.0
chr19,Sfxn3,32.0,35.0,36.0,33.0,45.0,33.0,33.0,30.0,35.0,31.0,30.0,39.0
chr19,Sfxn4,19.0,19.0,22.0,19.0,61.0,17.0,18.0,25.0,39.0,13.0,23.0,24.0
chr19,Sgms1,97.0,88.0,93.0,45.0,290.0,33.0,45.0,55.0,123.0,35.0,102.0,123.0
chr19,Sh3pxd2a,58.0,53.0,60.0,62.0,100.0,52.0,57.0,55.0,55.0,52.0,57.0,69.0
chr19,Shoc2,17.0,17.0,21.0,17.0,36.0,15.0,15.0,19.0,29.0,14.0,18.0,19.0
chr19,Shtn1,85.0,125.0,104.0,134.0,213.0,105.0,88.0,105.0,165.0,92.0,150.0,136.0
chr19,Sipa1,11.0,10.0,16.0,13.0,20.0,9.0,13.0,13.0,13.0,10.0,15.0,13.0
chr19,Slc15a3,,,2.0,1.0,6.0,1.0,,1.0,8.0,1.0,4.0,5.0
chr19,Slc16a12,22.0,25.0,1.0,34.0,34.0,20.0,12.0,33.0,29.0,11.0,5.0,32.0
chr19,Slc18a2,,,1.0,5.0,1.0,1.0,2.0,2.0,4.0,6.0,,1.0
chr19,Slc1a1,90.0,121.0,129.0,140.0,260.0,133.0,122.0,112.0,198.0,129.0,131.0,163.0
chr19,Slc22a8,10.0,11.0,13.0,13.0,24.0,12.0,11.0,13.0,17.0,10.0,12.0,15.0
chr19,Slc25a28,20.0,21.0,27.0,27.0,58.0,19.0,19.0,29.0,34.0,16.0,29.0,29.0
chr19,Slc25a45,,2.0,3.0,4.0,5.0,2.0,3.0,5.0,6.0,5.0,3.0,3.0
chr19,Slc29a2,13.0,13.0,21.0,17.0,27.0,15.0,18.0,14.0,14.0,14.0,14.0,16.0
chr19,Slc35g1,2.0,8.0,10.0,16.0,18.0,5.0,13.0,15.0,19.0,8.0,12.0,9.0
chr19,Slc3a2,13.0,19.0,17.0,23.0,35.0,15.0,22.0,12.0,21.0,17.0,16.0,18.0
chr19,Slf2,28.0,27.0,32.0,37.0,61.0,24.0,30.0,28.0,38.0,30.0,32.0,29.0
chr19,Slit1,123.0,277.0,224.0,116.0,422.0,109.0,155.0,113.0,137.0,63.0,223.0,252.0
chr19,Slk,37.0,39.0,41.0,51.0,76.0,37.0,41.0,42.0,51.0,42.0,41.0,54.0
chr19,Smarca2,68.0,36.0,57.0,43.0,213.0,31.0,27.0,36.0,83.0,27.0,39.0,60.0
chr19,Smc3,14.0,20.0,22.0,18.0,62.0,14.0,19.0,21.0,33.0,25.0,21.0,27.0
chr19,Smc5,20.0,20.0,18.0,25.0,32.0,22.0,23.0,23.0,25.0,22.0,22.0,28.0
chr19,Smndc1,13.0,17.0,25.0,25.0,49.0,12.0,26.0,18.0,32.0,11.0,24.0,29.0
chr19,Snhg1,12.0,14.0,25.0,19.0,25.0,16.0,22.0,18.0,21.0,14.0,14.0,19.0
chr19,Snord22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
chr19,Snx15,12.0,10.0,14.0,15.0,25.0,11.0,12.0,13.0,14.0,12.0,17.0,19.0
chr19,Snx32,13.0,21.0,27.0,28.0,42.0,19.0,20.0,21.0,27.0,14.0,22.0,36.0
